"name","ppd","level","category","code","address","postcode","city","state","longitude","latitude"
"SEKOLAH KEBANGSAAN TANJONG BATU","PPD TAWAU","Rendah","SK","XBA3050","PETI SURAT 60494","91014","TAWAU","SABAH","117.875690","4.285900"
"SEKOLAH KEBANGSAAN BANDAR TAWAU","PPD TAWAU","Rendah","SK","XBA3051","PETI SURAT 214","91007","TAWAU","SABAH","117.885000","4.258050"
"SEKOLAH KEBANGSAAN WAKUBA","PPD TAWAU","Rendah","SK","XBA3054","PETI SURAT 61732","91027","TAWAU","SABAH","118.118550","4.293080"
"SEKOLAH KEBANGSAAN KG JAWA","PPD TAWAU","Rendah","SK","XBA3063","PETI SURAT 60662","91016","TAWAU","SABAH","117.943130","4.289040"
"SEKOLAH KEBANGSAAN MUHIBBAH RAYA","PPD TAWAU","Rendah","SK","XBA3065","PETI SURAT 61524","91025","TAWAU","SABAH","117.889130","4.287050"
"SEKOLAH KEBANGSAAN PASIR PUTIH","PPD TAWAU","Rendah","SK","XBA3066","PETI SURAT 1116","91036","TAWAU","SABAH","117.862680","4.291390"
"SEKOLAH KEBANGSAAN BATU 4 JALAN APAS","PPD TAWAU","Rendah","SK","XBA3067","PETI SURAT 61660","91026","TAWAU","SABAH","117.941770","4.259220"
"SEKOLAH KEBANGSAAN KG TITINGAN","PPD TAWAU","Rendah","SK","XBA3068","PETI SURAT 61134","91021","TAWAU","SABAH","117.907420","4.244970"
"SEKOLAH KEBANGSAAN BANDAR TAWAU II","PPD TAWAU","Rendah","SK","XBA3069","PETI SURAT 61364","91023","TAWAU","SABAH","117.885170","4.258070"
"SEKOLAH KEBANGSAAN TAMAN TAWAU","PPD TAWAU","Rendah","SK","XBA3070","PETI SURAT 62281","91032","TAWAU","SABAH","117.913470","4.253990"
"SEKOLAH KEBANGSAAN ULU KALABAKAN","PPD TAWAU","Rendah","SK","XBA3071","PETI SURAT 2030","91045","TAWAU","SABAH","117.470470","4.410290"
"SEKOLAH KEBANGSAAN TG BATU KERAMAT","PPD TAWAU","Rendah","SK","XBA3072","PETI SURAT 1474","91008","TAWAU","SABAH","117.875580","4.285760"
"SEKOLAH KEBANGSAAN PERDANA","PPD TAWAU","Rendah","SK","XBA3073","PETI SURAT 2035","91045","TAWAU","SABAH","117.859550","4.299433"
"SEKOLAH KEBANGSAAN MELODI","PPD TAWAU","Rendah","SK","XBA3074","PETI SURAT 2024 , BATU 2 1/2, JALAN PANTAI, TAWAU LAMA","91045","TAWAU","SABAH","117.907390","4.244960"
"SEKOLAH KEBANGSAAN SENTOSA","PPD TAWAU","Rendah","SK","XBA3075","PETI SURAT 2070","91022","TAWAU","SABAH","117.941740","4.259210"
"SEKOLAH KEBANGSAAN BRANTIAN","PPD TAWAU","Rendah","SK","XBA3076","PETI SURAT 1082","91008","TAWAU","SABAH","117.587570","4.480890"
"SEKOLAH KEBANGSAAN BAHAGIA","PPD TAWAU","Rendah","SK","XBA3077","WDT 183","91007","TAWAU","SABAH","117.891770","4.279740"
"SEKOLAH KEBANGSAAN JAMBATAN PUTIH","PPD TAWAU","Rendah","SK","XBA3078","WDT 184","91009","TAWAU","SABAH","117.891617","4.278350"
"SEKOLAH KEBANGSAAN KUKUSAN","PPD TAWAU","Rendah","SK","XBA3079","WDT 185","91008","TAWAU","SABAH","117.891530","4.277210"
"SEKOLAH KEBANGSAAN BANGINGOD","PPD LAHAD DATU","Rendah","SK","XBA3101","PETI SURAT 60931","91118","LAHAD DATU","SABAH","118.953330","5.044010"
"SEKOLAH KEBANGSAAN BIKANG","PPD LAHAD DATU","Rendah","SK","XBA3102","PETI SURAT 60188","91111","LAHAD DATU","SABAH","118.440870","5.014420"
"SEKOLAH KEBANGSAAN BINUANG","PPD LAHAD DATU","Rendah","SK","XBA3103","PETI SURAT 61314","91121","LAHAD DATU","SABAH","118.386880","5.031560"
"SEKOLAH KEBANGSAAN TAWAIYARI","PPD LAHAD DATU","Rendah","SK","XBA3104","PETI SURAT 61319","91121","LAHAD DATU","SABAH","118.192530","5.115650"
"SEKOLAH KEBANGSAAN SAHABAT 4","PPD LAHAD DATU","Rendah","SK","XBA3105","PETI SURAT 141","91150","LAHAD DATU","SABAH","119.070380","5.078410"
"SEKOLAH KEBANGSAAN SABAH COCOA","PPD LAHAD DATU","Rendah","SK","XBA3106","PETI SURAT 60999","91118","LAHAD DATU","SABAH","118.596730","5.121130"
"SEKOLAH KEBANGSAAN AMALANIA","PPD LAHAD DATU","Rendah","SK","XBA3107","PETI SURAT 61059","91119","LAHAD DATU","SABAH","118.392750","5.347370"
"SEKOLAH KEBANGSAAN LAHAD DATU II","PPD LAHAD DATU","Rendah","SK","XBA3108","PETI SURAT 61047","91119","LAHAD DATU","SABAH","118.300670","5.027580"
"SEKOLAH KEBANGSAAN PEKAN","PPD LAHAD DATU","Rendah","SK","XBA3115","PETI SURAT 60125","91111","LAHAD DATU","SABAH","118.336540","5.030230"
"SEKOLAH KEBANGSAAN BATU 6 1/2 SEGAMA","PPD LAHAD DATU","Rendah","SK","XBA3119","PETI SURAT 61042","91119","LAHAD DATU","SABAH","118.285260","5.090500"
"SEKOLAH KEBANGSAAN SEPAGAYA","PPD LAHAD DATU","Rendah","SK","XBA3123","PETI SURAT 60807","91117","LAHAD DATU","SABAH","118.279060","5.017200"
"SEKOLAH KEBANGSAAN TELISAI","PPD LAHAD DATU","Rendah","SK","XBA3129","PETI SURAT 61134","91120","LAHAD DATU","SABAH","118.833640","5.005160"
"SEKOLAH KEBANGSAAN TANJUNG LABIAN","PPD LAHAD DATU","Rendah","SK","XBA3130","PETI SURAT 61130","91120","LAHAD DATU","SABAH","119.234900","5.169300"
"SEKOLAH KEBANGSAAN TANJONG PARAS","PPD LAHAD DATU","Rendah","SK","XBA3131","PETI SURAT 60821","91117","LAHAD DATU","SABAH","118.342840","4.991080"
"SEKOLAH KEBANGSAAN TUNGKU","PPD LAHAD DATU","Rendah","SK","XBA3132","PETI SURAT 60995","91118","LAHAD DATU","SABAH","118.887470","5.019130"
"SEKOLAH KEBANGSAAN ULU TUNGKU","PPD LAHAD DATU","Rendah","SK","XBA3133","PETI SURAT 61149","91120","LAHAD DATU","SABAH","118.854170","5.040000"
"SEKOLAH KEBANGSAAN SRI DARUN","PPD LAHAD DATU","Rendah","SK","XBA3135","PETI SURAT 60766","91117","LAHAD DATU","SABAH","118.834000","5.050760"
"SEKOLAH KEBANGSAAN SILAM","PPD LAHAD DATU","Rendah","SK","XBA3136","PETI SURAT 60945","91118","LAHAD DATU","SABAH","118.189810","4.951750"
"SEKOLAH KEBANGSAAN BUKIT BALACON","PPD LAHAD DATU","Rendah","SK","XBA3137","PETI SURAT 60591","91115","LAHAD DATU","SABAH","118.234930","5.102650"
"SEKOLAH KEBANGSAAN LOK BUANI","PPD LAHAD DATU","Rendah","SK","XBA3138","PETI SURAT 60288","91112","LAHAD DATU","SABAH","119.255970","5.228750"
"SEKOLAH KEBANGSAAN SRI PANTAI","PPD LAHAD DATU","Rendah","SK","XBA3139","PETI SURAT 60684","91116","LAHAD DATU","SABAH","118.793390","4.978830"
"SEKOLAH KEBANGSAAN SILABUKAN","PPD LAHAD DATU","Rendah","SK","XBA3140","PETI SURAT 60903","91118","LAHAD DATU","SABAH","118.531500","5.013700"
"SEKOLAH KEBANGSAAN SAHABAT 16","PPD LAHAD DATU","Rendah","SK","XBA3141","PETI SURAT 60875","91117","LAHAD DATU","SABAH","119.061640","5.075480"
"SEKOLAH KEBANGSAAN TERUSAN","PPD LAHAD DATU","Rendah","SK","XBA3142","Peti Surat 61484","91123","LAHAD DATU","SABAH","118.273160","4.998250"
"SEKOLAH KEBANGSAAN JEROCO","PPD LAHAD DATU","Rendah","SK","XBA3143","PETI SURAT 61371","91122","LAHAD DATU","SABAH","118.455410","5.415240"
"SEKOLAH KEBANGSAAN LAHAD DATU III","PPD LAHAD DATU","Rendah","SK","XBA3144","PETI SURAT 61087","91120","LAHAD DATU","SABAH","118.347020","5.025290"
"SEKOLAH KEBANGSAAN SAHABAT II","PPD LAHAD DATU","Rendah","SK","XBA3145","PETI SURAT 61700","91125","LAHAD DATU","SABAH","118.912120","5.059360"
"SEKOLAH KEBANGSAAN FAJAR HARAPAN","PPD LAHAD DATU","Rendah","SK","XBA3146","PETI SURAT 61814","91126","LAHAD DATU","SABAH","119.207930","5.235310"
"SEKOLAH KEBANGSAAN CENDERAWASIH","PPD LAHAD DATU","Rendah","SK","XBA3147","PETI SURAT 60035","91110","LAHAD DATU","SABAH","119.002150","5.152090"
"SEKOLAH KEBANGSAAN PERMAI","PPD LAHAD DATU","Rendah","SK","XBA3148","PETI SURAT 60288","91112","LAHAD DATU","SABAH","118.456400","5.183920"
"SEKOLAH KEBANGSAAN PAYANG","PPD LAHAD DATU","Rendah","SK","XBA3149","PETI SURAT 61345","91122","LAHAD DATU","SABAH","118.293160","5.032640"
"SEKOLAH KEBANGSAAN UNICO DESA","PPD LAHAD DATU","Rendah","SK","XBA3150","PETI SURAT 62427","91128","LAHAD DATU","SABAH","118.278960","5.017520"
"SEKOLAH KEBANGSAAN LAHAD DATU IV","PPD LAHAD DATU","Rendah","SK","XBA3151","PETI SURAT 61595","91124","LAHAD DATU","SABAH","118.293130","5.032630"
"SEKOLAH KEBANGSAAN TUN FUAD","PPD KUNAK","Rendah","SK","XBA3201","PETI SURAT 126","91207","KUNAK","SABAH","118.174220","4.607400"
"SEKOLAH KEBANGSAAN KUNAK I","PPD KUNAK","Rendah","SK","XBA3202","PETI SURAT 9","91207","KUNAK","SABAH","118.246510","4.682940"
"SEKOLAH KEBANGSAAN KUNAK 2","PPD KUNAK","Rendah","SK","XBA3203","PETI SURAT 12","91207","KUNAK","SABAH","118.229680","4.701080"
"SEKOLAH KEBANGSAAN LORMALONG","PPD KUNAK","Rendah","SK","XBA3204","PETI SURAT 43","91207","KUNAK","SABAH","118.203810","4.702670"
"SEKOLAH KEBANGSAAN MOSTYN","PPD KUNAK","Rendah","SK","XBA3205","PETI SURAT 41","91207","KUNAK","SABAH","118.193580","4.660860"
"SEKOLAH KEBANGSAAN PANGI","PPD KUNAK","Rendah","SK","XBA3206","PETI SURAT 7","91207","KUNAK","SABAH","118.283710","4.660380"
"SEKOLAH KEBANGSAAN GADING-GADING","PPD KUNAK","Rendah","SK","XBA3207","PETI SURAT 65","91207","KUNAK","SABAH","118.358740","4.628680"
"SEKOLAH KEBANGSAAN LADANG GIRAM","PPD KUNAK","Rendah","SK","XBA3208","PETI SURAT 00273","91200","KUNAK","SABAH","118.203910","4.602070"
"SEKOLAH KEBANGSAAN SKIM KOKOS","PPD KUNAK","Rendah","SK","XBA3209","PETI SURAT 66","91207","KUNAK","SABAH","118.220110","4.625230"
"SEKOLAH KEBANGSAAN KUNAK JAYA","PPD KUNAK","Rendah","SK","XBA3210","PETI SURAT 64","91207","KUNAK","SABAH","118.238750","4.695970"
"SEKOLAH KEBANGSAAN MADAI","PPD KUNAK","Rendah","SK","XBA3211","PETI SURAT 104","91207","KUNAK","SABAH","118.185660","4.725710"
"SEKOLAH KEBANGSAAN TANJUNG KERAMAT","PPD KUNAK","Rendah","SK","XBA3213","PETI SURAT 52","91207","KUNAK","SABAH","118.368010","4.609380"
"SEKOLAH KEBANGSAAN KAMPUNG SELAMAT","PPD KUNAK","Rendah","SK","XBA3214","PETI SURAT 385","91207","KUNAK","SABAH","118.249240","4.677850"
"SEKOLAH KEBANGSAAN LADANG BINUANG","PPD KUNAK","Rendah","SK","XBA3215","PETI SURAT 130","91207","KUNAK","SABAH","118.071950","4.700480"
"SEKOLAH KEBANGSAAN BALIMBANG","PPD SEMPORNA","Rendah","SK","XBA3301","PETI SURAT 137","91308","SEMPORNA","SABAH","118.628630","4.478770"
"SEKOLAH KEBANGSAAN BUBUL","PPD SEMPORNA","Rendah","SK","XBA3302","PETI SURAT 130","91308","SEMPORNA","SABAH","118.594860","4.465760"
"SEKOLAH KEBANGSAAN BUGAYA","PPD SEMPORNA","Rendah","SK","XBA3303","PETI SURAT 299","91308","SEMPORNA","SABAH","118.558940","4.494550"
"SEKOLAH KEBANGSAAN GELAM-GELAM","PPD SEMPORNA","Rendah","SK","XBA3304","PETI SURAT 484","91308","SEMPORNA","SABAH","118.655100","4.487470"
"SEKOLAH KEBANGSAAN HAMPALAN","PPD SEMPORNA","Rendah","SK","XBA3305","PETI SURAT 443","91308","SEMPORNA","SABAH","118.659910","4.425100"
"SEKOLAH KEBANGSAAN KABOGAN","PPD SEMPORNA","Rendah","SK","XBA3306","PETI SURAT 95","91308","SEMPORNA","SABAH","118.610710","4.420430"
"SEKOLAH KEBANGSAAN PULAU LARAPAN","PPD SEMPORNA","Rendah","SK","XBA3307","W.D.T NO 42","91309","SEMPORNA","SABAH","118.599630","4.556910"
"SEKOLAH KEBANGSAAN LIHAK-LIHAK","PPD SEMPORNA","Rendah","SK","XBA3308","WDT 46","91309","SEMPORNA","SABAH","118.450000","4.552640"
"SEKOLAH KEBANGSAAN MENAMPILIK","PPD SEMPORNA","Rendah","SK","XBA3309","PETI SURAT 87","91308","SEMPORNA","SABAH","118.569870","4.345350"
"SEKOLAH KEBANGSAAN PEGAGAU","PPD SEMPORNA","Rendah","SK","XBA3312","PETI SURAT 460","91308","SEMPORNA","SABAH","118.430150","4.374830"
"SEKOLAH KEBANGSAAN PULAU BAIT","PPD SEMPORNA","Rendah","SK","XBA3313","W.D.T 27","91308","SEMPORNA","SABAH","118.535240","4.537320"
"SEKOLAH KEBANGSAAN PULAU BUM-BUM","PPD SEMPORNA","Rendah","SK","XBA3314","PETI SURAT 692","91307","SEMPORNA","SABAH","118.721410","4.449340"
"SEKOLAH KEBANGSAAN PULAU OMADAL","PPD SEMPORNA","Rendah","SK","XBA3315","PETI SURAT 209","91308","SEMPORNA","SABAH","118.754820","4.427000"
"SEKOLAH KEBANGSAAN SELAKAN","PPD SEMPORNA","Rendah","SK","XBA3316","PETI SURAT 429","91308","SEMPORNA","SABAH","118.695000","4.574067"
"SEKOLAH KEBANGSAAN PEKAN SEMPORNA","PPD SEMPORNA","Rendah","SK","XBA3317","PETI SURAT 48","91307","SEMPORNA","SABAH","118.611740","4.477890"
"SEKOLAH KEBANGSAAN TANJUNG KAPOR","PPD SEMPORNA","Rendah","SK","XBA3318","PETI SURAT 663","91308","SEMPORNA","SABAH","118.539800","4.514420"
"SEKOLAH KEBANGSAAN KAMPUNG POKAS","PPD SEMPORNA","Rendah","SK","XBA3319","W.D.T. NO 112","91300","SEMPORNA","SABAH","118.569780","4.384120"
"SEKOLAH KEBANGSAAN SISIPAN","PPD SEMPORNA","Rendah","SK","XBA3320","PETI SURAT 465","91308","SEMPORNA","SABAH","118.670770","4.485970"
"SEKOLAH KEBANGSAAN SULABAYAN","PPD SEMPORNA","Rendah","SK","XBA3321","PETI SURAT 136","91308","SEMPORNA","SABAH","118.673010","4.429540"
"SEKOLAH KEBANGSAAN SUNGAI TUHOK","PPD SEMPORNA","Rendah","SK","XBA3322","PETI SURAT 346","91308","SEMPORNA","SABAH","118.522410","4.481340"
"SEKOLAH KEBANGSAAN TAGASAN","PPD SEMPORNA","Rendah","SK","XBA3323","PETI SURAT 197","91308","SEMPORNA","SABAH","118.540790","4.436480"
"SEKOLAH KEBANGSAAN TAMPI-TAMPI","PPD SEMPORNA","Rendah","SK","XBA3324","PETI SURAT 84","91308","SEMPORNA","SABAH","118.633090","4.451430"
"SEKOLAH KEBANGSAAN TERUSAN BARU","PPD SEMPORNA","Rendah","SK","XBA3325","PETI SURAT 292","91308","SEMPORNA","SABAH","118.650900","4.429160"
"SEKOLAH KEBANGSAAN TERUSAN TENGAH","PPD SEMPORNA","Rendah","SK","XBA3326","PETI SURAT 135","91308","SEMPORNA","SABAH","118.651980","4.458450"
"SEKOLAH KEBANGSAAN PULAU DENAWAN","PPD SEMPORNA","Rendah","SK","XBA3327","WDT 8","91309","SEMPORNA","SABAH","118.856080","4.305850"
"SEKOLAH KEBANGSAAN EGANG-EGANG","PPD SEMPORNA","Rendah","SK","XBA3328","PETI SURAT 860","91300","SEMPORNA","SABAH","118.695320","4.467800"
"SEKOLAH KEBANGSAAN KAMPUNG SIMUNUL","PPD SEMPORNA","Rendah","SK","XBA3329","PETI SURAT 208","91308","SEMPORNA","SABAH","118.618500","4.471330"
"SEKOLAH KEBANGSAAN PULAU PABABAG","PPD SEMPORNA","Rendah","SK","XBA3330","W.D.T 125","91309","SEMPORNA","SABAH","118.501660","4.535490"
"SEKOLAH KEBANGSAAN KUBANG PINANG","PPD SEMPORNA","Rendah","SK","XBA3331","PETI SURAT 466","91308","SEMPORNA","SABAH","118.506420","4.418430"
"SEKOLAH KEBANGSAAN KALUMPANG","PPD SEMPORNA","Rendah","SK","XBA3332","PETI SURAT 469","91308","SEMPORNA","SABAH","118.271000","4.428080"
"SEKOLAH KEBANGSAAN PULAU MABUL","PPD SEMPORNA","Rendah","SK","XBA3333","PETI SURAT 860","91308","SEMPORNA","SABAH","118.630640","4.244000"
"SEKOLAH KEBANGSAAN BANGAU-BANGAU","PPD SEMPORNA","Rendah","SK","XBA3334","PETI SURAT 187","91308","SEMPORNA","SABAH","118.602530","4.489660"
"SEKOLAH KEBANGSAAN LABUAN HAJI","PPD SEMPORNA","Rendah","SK","XBA3335","W.D.T 146","91309","SEMPORNA","SABAH","118.629710","4.492680"
"SEKOLAH KEBANGSAAN PULAU SUMANDI","PPD SEMPORNA","Rendah","SK","XBA3336","W.D.T 71","91309","SEMPORNA","SABAH","118.578250","4.562470"
"SEKOLAH KEBANGSAAN TONGKALLOH","PPD SEMPORNA","Rendah","SK","XBA3337","PETI SURAT 367","91309","SEMPORNA","SABAH","118.648340","4.417150"
"SEKOLAH KEBANGSAAN PEKAN SEMPORNA II","PPD SEMPORNA","Rendah","SK","XBA3338","PETI SURAT 319","91308","SEMPORNA","SABAH","118.613530","4.470740"
"SEKOLAH KEBANGSAAN BUBUL II","PPD SEMPORNA","Rendah","SK","XBA3339","PETI SURAT 297","91308","SEMPORNA","SABAH","118.603510","4.458400"
"SEKOLAH KEBANGSAAN BUKIT LALANG","PPD SEMPORNA","Rendah","SK","XBA3340","W.D.T 55","91309","SEMPORNA","SABAH","118.568140","4.436220"
"SEKOLAH KEBANGSAAN GANTISAN","PPD KOTA KINABALU","Rendah","SK","XBA4001","Peti Surat 13983","88846","KOTA KINABALU","SABAH","116.130320","6.090840"
"SEKOLAH KEBANGSAAN BABAGON TOKI","PPD KOTA KINABALU","Rendah","SK","XBA4003","PETI SURAT A-247","88857","INANAM","SABAH","116.183067","5.951567"
"SEKOLAH KEBANGSAAN BANTAYAN","PPD KOTA KINABALU","Rendah","SK","XBA4004","PETI SURAT A-339","89357","INANAM","SABAH","116.126940","5.957200"
"SEKOLAH KEBANGSAAN DARAU","PPD KOTA KINABALU","Rendah","SK","XBA4007","PETI SURAT 11881","88820","KOTA KINABALU","SABAH","116.152160","6.021710"
"SEKOLAH KEBANGSAAN GUDON MENGGATAL","PPD KOTA KINABALU","Rendah","SK","XBA4010","W.D.T 41, INANAM","88450","KOTA KINABALU","SABAH","116.154920","6.051290"
"SEKOLAH KEBANGSAAN PENGIRAN SITI HAFSAH KARAMBUNAI","PPD KOTA KINABALU","Rendah","SK","XBA4011","PETI SURAT 12946","88832","KOTA KINABALU","SABAH","116.135380","6.106180"
"SEKOLAH KEBANGSAAN KEBAGU","PPD KOTA KINABALU","Rendah","SK","XBA4012","PETI SURAT 14649","88853","KOTA KINABALU","SABAH","116.115500","6.053900"
"SEKOLAH KEBANGSAAN KEBAYAU TELIPOK","PPD KOTA KINABALU","Rendah","SK","XBA4013","PETI SURAT 43 TELIPOK","88450","KOTA KINABALU","SABAH","116.213790","6.056690"
"SEKOLAH KEBANGSAAN KEPAYAN","PPD KOTA KINABALU","Rendah","SK","XBA4014","PETI SURAT 395","88858","KOTA KINABALU","SABAH","116.061840","5.929080"
"SEKOLAH KEBANGSAAN KIONSOM INANAM","PPD KOTA KINABALU","Rendah","SK","XBA4016","PETI SURAT A-472","89357","INANAM","SABAH","116.180420","5.983180"
"SEKOLAH KEBANGSAAN KERONGGU","PPD KOTA KINABALU","Rendah","SK","XBA4017","WDT 13 INANAM","89359","KOTA KINABALU","SABAH","116.161980","5.956650"
"SEKOLAH KEBANGSAAN KITOBU","PPD KOTA KINABALU","Rendah","SK","XBA4018","PETI SURAT 175","89357","INANAM","SABAH","116.156880","5.973920"
"SEKOLAH KEBANGSAAN KOKOL","PPD KOTA KINABALU","Rendah","SK","XBA4019","PETI SURAT 12470","88827","KOTA KINABALU","SABAH","116.196800","6.020467"
"SEKOLAH KEBANGSAAN KOLOMBONG KOTA KINABALU","PPD KOTA KINABALU","Rendah","SK","XBA4020","PETI SURAT 16430  INANAM","88870","KOTA KINABALU","SABAH","116.130960","5.980920"
"SEKOLAH KEBANGSAAN LIKAS","PPD KOTA KINABALU","Rendah","SK","XBA4023","PETI SURAT 11196","88813","KOTA KINABALU","SABAH","116.112110","5.997670"
"SEKOLAH KEBANGSAAN MALAWA","PPD KOTA KINABALU","Rendah","SK","XBA4031","PETI SURAT 281","88857","KOTA KINABALU","SABAH","116.152700","6.084500"
"SEKOLAH KEBANGSAAN NATAI TELIPOK","PPD KOTA KINABALU","Rendah","SK","XBA4033","Peti Surat 313","88450","TELIPOK","SABAH","116.230167","6.024633"
"SEKOLAH KEBANGSAAN PORING-PORING","PPD KOTA KINABALU","Rendah","SK","XBA4034","W.D.T 48","89350","INANAM","SABAH","116.225250","5.971050"
"SEKOLAH KEBANGSAAN PULAU GAYA","PPD KOTA KINABALU","Rendah","SK","XBA4035","P/S 13758","88840","KOTA KINABALU","SABAH","116.060380","6.001510"
"SEKOLAH KEBANGSAAN RAMPAYAN MENGGATAL","PPD KOTA KINABALU","Rendah","SK","XBA4036","PETI SURAT 15439","88863","KOTA KINABALU","SABAH","116.145190","6.032320"
"SEKOLAH KEBANGSAAN RUMINDING","PPD KOTA KINABALU","Rendah","SK","XBA4037","PO BOX A 208","89357","INANAM","SABAH","116.288433","5.096150"
"SEKOLAH KEBANGSAAN PULAU SEPANGGAR","PPD KOTA KINABALU","Rendah","SK","XBA4041","WDT 167","88901","KOTA KINABALU","SABAH","116.078540","6.067180"
"SEKOLAH KEBANGSAAN SEMBULAN","PPD KOTA KINABALU","Rendah","SK","XBA4042","PETI SURAT 140","89458","KOTA KINABALU","SABAH","116.065960","5.963860"
"SEKOLAH KEBANGSAAN TALUNGAN TELIPOK","PPD KOTA KINABALU","Rendah","SK","XBA4059","PETI SURAT 110","88450","KOTA KINABALU","SABAH","116.248527","6.023447"
"SEKOLAH KEBANGSAAN TAMPULAN","PPD KOTA KINABALU","Rendah","SK","XBA4060","PETI SURAT 58","88450","KOTA KINABALU","SABAH","116.203617","6.055767"
"SEKOLAH KEBANGSAAN TANJUNG ARU 1","PPD KOTA KINABALU","Rendah","SK","XBA4061","PETI SURAT 64","88858","KOTA KINABALU","SABAH","116.053360","5.948480"
"SEKOLAH KEBANGSAAN TOMBONGON","PPD KOTA KINABALU","Rendah","SK","XBA4064","PETI SURAT 12470","88827","KOTA KINABALU","SABAH","116.236533","5.976683"
"SEKOLAH KEBANGSAAN UNGGUN MENGGATAL","PPD KOTA KINABALU","Rendah","SK","XBA4072","WDT 293","88902","KOTA KINABALU","SABAH","116.148030","6.058260"
"SEKOLAH KEBANGSAAN POMOTODON","PPD KOTA KINABALU","Rendah","SK","XBA4073","PETI SURAT  A-204","88857","INANAM","SABAH","116.163950","5.987090"
"SEKOLAH KEBANGSAAN PANGKALAN TLDM KOTA KINABALU","PPD KOTA KINABALU","Rendah","SK","XBA4090","PETI SURAT NO 813","88450","KOTA KINABALU","SABAH","116.103490","6.088380"
"SEKOLAH KEBANGSAAN INANAM LAUT","PPD KOTA KINABALU","Rendah","SK","XBA4091","WDT 46","88450","INANAM","SABAH","116.133660","5.995800"
"SEKOLAH KEBANGSAAN BUKIT PADANG","PPD KOTA KINABALU","Rendah","SK","XBA4092","Beg Berkunci 2031","88300","KOTA KINABALU","SABAH","116.105690","5.955510"
"SEKOLAH KEBANGSAAN TOBOBON","PPD KOTA KINABALU","Rendah","SK","XBA4093","PETI SURAT A-171","88857","INANAM","SABAH","116.167990","6.055380"
"SEKOLAH KEBANGSAAN LAPASAN","PPD KOTA KINABALU","Rendah","SK","XBA4094","PETI SURAT 14340","88849","KOTA KINABALU","SABAH","116.160880","6.110490"
"SEKOLAH KEBANGSAAN SRI GAYA","PPD KOTA KINABALU","Rendah","SK","XBA4095","LORONG SELADANG OFF JALAN KEBAJIKAN","88300","KOTA KINABALU","SABAH","116.079980","5.962800"
"SEKOLAH KEBANGSAAN TANJUNG ARU II","PPD KOTA KINABALU","Rendah","SK","XBA4096","PETI SURAT 653","88858","KOTA KINABALU","SABAH","116.052900","5.947500"
"SEKOLAH KEBANGSAAN INANAM II","PPD KOTA KINABALU","Rendah","SK","XBA4097","PETI SURAT 321","88450","INANAM","SABAH","116.131810","6.006560"
"SEKOLAH KEBANGSAAN MUTIARA KOTA KINABALU","PPD KOTA KINABALU","Rendah","SK","XBA4098","LORONG AMAN 1 OFF JALAN LINTAS","88300","KOTA KINABALU","SABAH","116.105060","5.970470"
"SEKOLAH KEBANGSAAN LUYANG KOTA KINABALU","PPD KOTA KINABALU","Rendah","SK","XBA4099","PETI SURAT 21834","88776","KOTA KINABALU","SABAH","116.098650","5.943480"
"SEKOLAH KEBANGSAAN BABAGON","PPD PENAMPANG","Rendah","SK","XBA4101","PETI SURAT 234","89507","PENAMPANG","SABAH","116.184220","5.906170"
"SEKOLAH KEBANGSAAN BUAYAN","PPD PENAMPANG","Rendah","SK","XBA4102","PETI SURAT 181","89507","PENAMPANG","SABAH","116.192150","5.773540"
"SEKOLAH KEBANGSAAN BUIT HILL","PPD PENAMPANG","Rendah","SK","XBA4103","PETI SURAT 147","89507","PENAMPANG","SABAH","116.066700","5.898750"
"SEKOLAH KEBANGSAAN KIPOVO","PPD PENAMPANG","Rendah","SK","XBA4105","PETI SURAT 329","89507","PENAMPANG","SABAH","116.165410","5.938970"
"SEKOLAH KEBANGSAAN KEM LOK KAWI","PPD PENAMPANG","Rendah","SK","XBA4106","PETI SURAT 147","89507","KOTA KINABALU","SABAH","116.058090","5.859300"
"SEKOLAH KEBANGSAAN LONGKOGUNGON","PPD PENAMPANG","Rendah","SK","XBA4107","PETI SURAT 266","89507","PENAMPANG","SABAH","116.288890","5.787800"
"SEKOLAH KEBANGSAAN MOYOG","PPD PENAMPANG","Rendah","SK","XBA4108","PETI SURAT 9","89507","PENAMPANG","SABAH","116.235440","5.888230"
"SEKOLAH KEBANGSAAN TANSAU","PPD PENAMPANG","Rendah","SK","XBA4109","PETI SURAT 147","89507","PENAMPANG","SABAH","116.055580","5.880970"
"SEKOLAH KEBANGSAAN PETAGAS","PPD PENAMPANG","Rendah","SK","XBA4111","PETI SURAT 55","89457","PUTATAN","SABAH","116.052230","5.911610"
"SEKOLAH KEBANGSAAN PUTATON INOBONG","PPD PENAMPANG","Rendah","SK","XBA4112","PETI SURAT 451","89507","PENAMPANG","SABAH","116.139340","5.890680"
"SEKOLAH KEBANGSAAN PUUN TUNOH","PPD PENAMPANG","Rendah","SK","XBA4113","PETI SURAT 71","89507","PENAMPANG","SABAH","116.079700","5.907167"
"SEKOLAH KEBANGSAAN SUGUD","PPD PENAMPANG","Rendah","SK","XBA4120","PETI SURAT 273","89507","PENAMPANG","SABAH","116.097670","5.855270"
"SEKOLAH KEBANGSAAN TERIAN","PPD PENAMPANG","Rendah","SK","XBA4121","PETI SURAT 181","89507","PENAMPANG","SABAH","116.180960","5.810760"
